Rank Title Genre Director Year Runtime(Minutes) Rating Votes Revenue(Millions) Metascore,,
913 BridgetoTerabithia Adventure,Drama,Family GaborCsupo 2007 96 7.2 117297 82.23 74
914 Coherence Mystery,Sci-Fi,Thriller JamesWardByrkit 2013 89 7.2 66265 0.07 65
915 Notorious Biography,Crime,Drama GeorgeTillmanJr. 2009 122 6.7 33007 36.84 60
916 Goksung Drama,Fantasy,Horror Hong-jinNa 2016 156 7.5 17962 0.79 81
917 TheExpendables2 Action,Adventure,Thriller SimonWest 2012 103 6.6 257395 85.02 51
918 TheGirlNextDoor Crime,Drama,Horror GregoryWilson 2007 91 6.7 19351 0 29
919 Perfume:TheStoryofaMurderer Crime,Drama,Fantasy TomTykwer 2006 147 7.5 199387 2.21 56
920 TheGoldenCompass Adventure,Family,Fantasy ChrisWeitz 2007 113 6.1 155078 70.08 51
921 Centurion Action,Adventure,Drama NeilMarshall 2010 97 6.4 67801 0.12 62
922 ScoutsGuidetotheZombieApocalypse Action,Comedy,Horror ChristopherLandon 2015 93 6.3 31651 3.64 32
923 17Again Comedy,Drama,Family BurrSteers 2009 102 6.4 152808 64.15 48
924 NoEscape Action,Thriller JohnErickDowdle 2015 103 6.8 57921 27.29 38,
925 SupermanReturns Action,Adventure,Sci-Fi BryanSinger 2006 154 6.1 246797 200.07 72
926 TheTwilightSaga:BreakingDawn-Part1 Adventure,Drama,Fantasy BillCondon 2011 117 4.9 190244 281.28 45
927 Precious Drama LeeDaniels 2009 110 7.3 91623 47.54 79,,
928 TheSeaofTrees Drama GusVanSant 2015 110 5.9 7475 0.02 23,,
929 GoodKids Comedy ChrisMcCoy 2016 86 6.1 3843 0 86,,
930 TheMaster Drama PaulThomasAnderson 2012 144 7.1 112902 16.38 0,,
931 Footloose Comedy,Drama,Music CraigBrewer 2011 113 5.9 39380 51.78 58
932 IfIStay Drama,Fantasy,Music R.J.Cutler 2014 107 6.8 92170 50.46 46
933 TheTicket Drama IdoFluk 2016 97 5.4 924 0 52,,
934 Detour Thriller ChristopherSmith 2016 97 6.3 2205 0 46,,
935 TheLoveWitch Comedy,Horror AnnaBiller 2016 120 6.2 4669 0.22 82,
936 TalladegaNights:TheBalladofRickyBobby Action,Comedy,Sport AdamMcKay 2006 108 6.6 137502 148.21 66
937 TheHumanCentipede(FirstSequence) Horror TomSix 2009 92 4.4 60655 0.18 33,,
938 Super Comedy,Drama JamesGunn 2010 96 6.8 64535 0.32 50,
939 TheSiegeofJadotville Action,Drama,Thriller RichieSmyth 2016 108 7.3 14689 0 83
940 UpintheAir Drama,Romance JasonReitman 2009 109 7.4 279694 83.81 0,
941 TheMidnightMeatTrain Horror,Mystery RyAheiKitamura 2008 98 6.1 50255 0.07 58,
942 TheTwilightSaga:Eclipse Adventure,Drama,Fantasy DavidSlade 2010 124 4.9 192740 300.52 58
943 Transpecos Thriller GregKwedar 2016 86 5.8 1292 0 73,,
944 What'sYourNumber, Comedy,Romance MarkMylod 2011 106 6.1 62095 13.99 35
945 Riddick Action,Sci-Fi,Thriller DavidTwohy 2013 119 6.4 132098 42 49
946 Triangle Fantasy,Mystery,Thriller ChristopherSmith 2009 99 6.9 72533 0 66
947 TheButler Biography,Drama LeeDaniels 2013 132 7.2 93322 116.63 0,
948 KingCobra Crime,Drama JustinKelly 2016 91 5.6 3990 0.03 48,
949 AfterEarth Action,Adventure,Sci-Fi M.NightShyamalan 2013 100 4.9 166512 60.52 33
950 Kicks Adventure JustinTipping 2016 80 6.1 2417 0.15 69,,
951 MeandEarlandtheDyingGirl Comedy,Drama AlfonsoGomez-Rejon 2015 105 7.8 92076 6.74 74,
952 TheDescendants Comedy,Drama AlexanderPayne 2011 115 7.3 211348 82.62 84,
953 SexandtheCity2 Comedy,Drama,Romance MichaelPatrickKing 2010 146 4.3 62403 95.33 27
954 TheKingsofSummer Adventure,Comedy,Drama JordanVogt-Roberts 2013 95 7.2 65653 1.29 61
955 DeathRace Action,Sci-Fi,Thriller PaulW.S.Anderson 2008 105 6.4 173731 36.06 43
956 ThatAwkwardMoment Comedy,Romance TomGormican 2014 94 6.2 81823 26.05 36,
957 Legion Action,Fantasy,Horror ScottStewart 2010 100 5.2 84158 40.17 32
958 EndofWatch Crime,Drama,Thriller DavidAyer 2012 109 7.7 192190 40.98 68
959 3DaystoKill Action,Drama,Thriller McG 2014 117 6.2 73567 30.69 40
960 LuckyNumberSlevin Crime,Drama,Mystery PaulMcGuigan 2006 110 7.8 271940 22.49 53
961 Trance Crime,Drama,Mystery DannyBoyle 2013 101 7 97141 2.32 61
962 IntotheForest Drama,Sci-Fi,Thriller PatriciaRozema 2015 101 5.9 10220 0.01 59
963 TheOtherBoleynGirl Biography,Drama,History JustinChadwick 2008 115 6.7 88260 26.81 50
964 ISpitonYourGrave Crime,Horror,Thriller StevenR.Monroe 2010 108 6.3 60133 0.09 27
965 Custody Drama JamesLapine 2016 104 6.9 280 0 72,,
966 InlandEmpire Drama,Mystery,Thriller DavidLynch 2006 180 7 44227 0 0
967 L'odyssae Adventure,Biography JairemeSalle 2016 122 6.7 1810 0 70,
968 TheWalk Adventure,Biography,Crime RobertZemeckis 2015 123 7.3 92378 10.14 0
969 Wrecker Action,Horror,Thriller MichealBafaro 2015 83 3.5 1210 0 37
970 TheLoneRanger Action,Adventure,Western GoreVerbinski 2013 150 6.5 190855 89.29 0
971 TexasChainsaw3D Horror,Thriller JohnLuessenhop 2013 92 4.8 37060 34.33 62,
972 Disturbia Drama,Mystery,Thriller D.J.Caruso 2007 105 6.9 193491 80.05 0
973 RockofAges Comedy,Drama,Musical AdamShankman 2012 123 5.9 64513 38.51 47
974 Scream4 Horror,Mystery WesCraven 2011 111 6.2 108544 38.18 52,
975 QueenofKatwe Biography,Drama,Sport MiraNair 2016 124 7.4 6753 8.81 73
976 MyBigFatGreekWedding2 Comedy,Family,Romance KirkJones 2016 94 6 20966 59.57 37
977 DarkPlaces Drama,Mystery,Thriller GillesPaquet-Brenner 2015 113 6.2 31634 0 39
978 AmateurNight Comedy LisaAddario 2016 92 5 2229 0 38,,
979 It'sOnlytheEndoftheWorld Drama XavierDolan 2016 97 7 10658 0 48,,
980 TheSkinILiveIn Drama,Thriller PedroAlmodavar 2011 120 7.6 108772 3.19 70,
981 MiraclesfromHeaven Biography,Drama,Family PatriciaRiggen 2016 109 7 12048 61.69 44
982 Annie Comedy,Drama,Family WillGluck 2014 118 5.3 27312 85.91 33
983 AcrosstheUniverse Drama,Fantasy,Musical JulieTaymor 2007 133 7.4 95172 24.34 56
984 Let'sBeCops Comedy LukeGreenfield 2014 104 6.5 112729 82.39 30,,
985 Max Adventure,Family BoazYakin 2015 111 6.8 21405 42.65 47,
986 YourHighness Adventure,Comedy,Fantasy DavidGordonGreen 2011 102 5.6 87904 21.56 31
987 FinalDestination5 Horror,Thriller StevenQuale 2011 92 5.9 88000 42.58 50,
988 EndlessLove Drama,Romance ShanaFeste 2014 104 6.3 33688 23.39 30,
989 Martyrs Horror PascalLaugier 2008 99 7.1 63785 0 89,,
990 Selma Biography,Drama,History AvaDuVernay 2014 128 7.5 67637 52.07 0
991 Underworld:RiseoftheLycans Action,Adventure,Fantasy PatrickTatopoulos 2009 92 6.6 129708 45.8 44
992 TaareZameenPar Drama,Family,Music AamirKhan 2007 165 8.5 102697 1.2 42
993 TakeMeHomeTonight Comedy,Drama,Romance MichaelDowse 2011 97 6.3 45419 6.92 0
994 ResidentEvil:Afterlife Action,Adventure,Horror PaulW.S.Anderson 2010 97 5.9 140900 60.13 37
995 ProjectX Comedy NimaNourizadeh 2012 88 6.7 164088 54.72 48,,
996 SecretinTheirEyes Crime,Drama,Mystery BillyRay 2015 111 6.2 27585 0 45
997 Hostel:PartII Horror EliRoth 2007 94 5.5 73152 17.54 46,,
998 StepUp2:TheStreets Drama,Music,Romance JonM.Chu 2008 98 6.2 70699 58.01 50
999 SearchParty Adventure,Comedy ScotArmstrong 2014 93 5.6 4881 0 22,
1000 NineLives Comedy,Family,Fantasy BarrySonnenfeld 2016 87 5.3 12435 19.64 11
